y,x,osmid,highway,v_Input_FID
-29.873895699999998,-71.250469800000005,"1052622136",,"53"
-29.876314499999999,-71.250938399999995,"1052622166",,"53"
-29.877083200000001,-71.251895500000003,"1052622174",,"53"
-29.882602200000001,-71.239729400000002,"1507638636",,"53"
-29.882263699999999,-71.240900499999995,"1507638647",,"53"
-29.875101000000001,-71.251705900000005,"1052622279",,"53"
-29.876579799999998,-71.247918299999995,"1052622354",,"53"
-29.875097000000000,-71.249857000000006,"1052622371",,"53"
-29.875454600000001,-71.245179300000004,"1052622392",,"53"
-29.876070100000000,-71.250911000000002,"1052622420",,"53"
-29.876668800000001,-71.244548600000002,"1052622424",,"53"
-29.879259600000001,-71.251320699999994,"1052622465",,"53"
-29.876237300000000,-71.247360000000000,"1052622470",,"53"
-29.877200500000001,-71.247558600000005,"1052622472",,"53"
-29.877309000000000,-71.248828700000004,"1052622517",,"53"
-29.875057800000000,-71.250585999999998,"1052622525",,"53"
-29.876926500000000,-71.248862900000006,"1052622573",,"53"
-29.875542500000002,-71.244403700000007,"1052622658",,"53"
-29.876365900000000,-71.248896799999997,"1052622666",,"53"
-29.884621899999999,-71.242059699999999,"1027393197",,"53"
-29.883443900000000,-71.240512100000004,"1027393206",,"53"
-29.882947099999999,-71.249832999999995,"1052428735",,"53"
-29.883083700000000,-71.247176699999997,"1052428751",,"53"
-29.880927400000001,-71.246681100000004,"1052428758",,"53"
-29.884427200000001,-71.246797000000001,"1052428761",,"53"
-29.883646100000000,-71.246570000000006,"1052428764",,"53"
-29.880847700000000,-71.246434699999995,"1052428767",,"53"
-29.880731500000000,-71.247431700000007,"1052428771",,"53"
-29.882098200000001,-71.247686900000005,"1052428779",,"53"
-29.882483100000002,-71.246471999999997,"1052428782",,"53"
-29.881066400000002,-71.247475300000005,"1052428783",,"53"
-29.880240799999999,-71.248870499999995,"1052428786",,"53"
-29.883196900000002,-71.246853099999996,"1052428791",,"53"
-29.880580999999999,-71.248975599999994,"1052428817",,"53"
-29.879963600000000,-71.247007499999995,"1052428854",,"53"
-29.883778599999999,-71.246233099999998,"1052428856",,"53"
-29.882987900000000,-71.245731599999999,"1052428858",,"53"
-29.883337399999998,-71.246501400000000,"1052428860",,"53"
-29.881830999999998,-71.248544499999994,"1052428867",,"53"
-29.884726799999999,-71.245380900000001,"1052428869",,"53"
-29.879645900000000,-71.249583200000004,"1052428872",,"53"
-29.880527900000001,-71.248080999999999,"1052428874",,"53"
-29.881279700000000,-71.244686900000005,"1052428877",,"53"
-29.881158700000000,-71.245577800000007,"1052428886",,"53"
-29.882244900000000,-71.249573499999997,"1052428889",,"53"
-29.881006500000002,-71.245996500000004,"1052428894",,"53"
-29.882491900000002,-71.248779700000000,"1052428896",,"53"
-29.882604600000001,-71.245135700000006,"1052428898",,"53"
-29.882148300000001,-71.248657399999999,"1052428900",,"53"
-29.881992499999999,-71.246321699999996,"1052428916",,"53"
-29.880369699999999,-71.248490799999999,"1052428918",,"53"
-29.880839000000002,-71.247040499999997,"1052428921",,"53"
-29.881300400000001,-71.245183600000004,"1052428924",,"53"
-29.882443700000000,-71.246021299999995,"1052428928",,"53"
-29.879978300000001,-71.249699000000007,"1052428941",,"53"
-29.880891500000001,-71.249085399999998,"1052428954",,"53"
-29.882347800000002,-71.246817500000006,"1052428957",,"53"
-29.885130100000001,-71.245529199999993,"1052428960",,"53"
-29.883932099999999,-71.245842999999994,"1052428963",,"53"
-29.881451200000001,-71.244744600000004,"1052428973",,"53"
-29.882829699999998,-71.246251999999998,"1052428979",,"53"
-29.880855700000001,-71.248197300000001,"1052428988",,"53"
-29.881532000000000,-71.246906400000000,"1052428991",,"53"
-29.880332299999999,-71.249820600000007,"1052428998",,"53"
-29.882758400000000,-71.247925600000002,"1052429000",,"53"
-29.882735199999999,-71.244665900000001,"1052429006",,"53"
-29.883785000000000,-71.245525799999996,"1052429020",,"53"
-29.884680700000001,-71.247334400000000,"1052429040",,"53"
-29.884519800000000,-71.246414599999994,"1052429046",,"53"
-29.883683300000001,-71.247467299999997,"1052429049",,"53"
-29.882836200000000,-71.250189300000002,"1052429052",,"53"
-29.883487299999999,-71.246973499999996,"1052429069",,"53"
-29.881153099999999,-71.246765199999999,"1052429072",,"53"
-29.883586500000000,-71.245455399999997,"1052429076",,"53"
-29.884487000000000,-71.247276999999997,"1052429079",,"53"
-29.881493599999999,-71.248424400000005,"1052429091",,"53"
-29.881402300000001,-71.247518999999997,"1052429098",,"53"
-29.883068600000001,-71.249441099999999,"1052429102",,"53"
-29.880666900000001,-71.247174599999994,"1052429104",,"53"
-29.884610200000001,-71.246041099999999,"1052429109",,"53"
-29.881236999999999,-71.249206200000003,"1052429111",,"53"
-29.882179699999998,-71.247246899999993,"1052429123",,"53"
-29.882403600000000,-71.247797300000002,"1052429124",,"53"
-29.882671599999998,-71.249309699999998,"1052429126",,"53"
-29.880830000000000,-71.244049300000000,"1052429129",,"53"
-29.882113400000001,-71.247416000000001,"1052429133",,"53"
-29.884322200000000,-71.247230599999995,"1052429155",,"53"
-29.884960000000000,-71.246156700000000,"1052429156",,"53"
-29.882698900000001,-71.250630599999994,"1052429159",,"53"
-29.880004899999999,-71.248370600000001,"1052429163",,"53"
-29.882213400000001,-71.247160800000003,"1052429168",,"53"
-29.883034400000000,-71.248183200000000,"1052429182",,"53"
-29.881511799999998,-71.247141299999996,"1052429188",,"53"
-29.880648099999998,-71.249931399999994,"1052429191",,"53"
-29.883442899999999,-71.248311200000003,"1052429192",,"53"
-29.881169300000000,-71.248308899999998,"1052429195",,"53"
-29.883808699999999,-71.247064499999993,"1052429196",,"53"
-29.883857500000001,-71.248436499999997,"1052429204",,"53"
-29.884193100000001,-71.248542900000004,"1052429208",,"53"
-29.884150699999999,-71.247174500000000,"1052429211",,"53"
-29.883060700000001,-71.249467999999993,"1052429213",,"53"
-29.883322799999998,-71.247346300000004,"1052429231",,"53"
-29.877967800000000,-71.248866000000007,"1507576947",,"53"
-29.878429499999999,-71.248976700000000,"1507576951",,"53"
-29.881873200000001,-71.249430799999999,"1507576987",,"53"
-29.881628700000000,-71.250254999999996,"1507576999",,"53"
-29.880469099999999,-71.252912100000003,"1507577003",,"53"
-29.879432500000000,-71.249481200000005,"1507577012",,"53"
-29.867612300000001,-71.246871700000000,"7389565567",,"53"
-29.867752800000002,-71.246904799999996,"7389565568",,"53"
-29.876334199999999,-71.243062800000004,"1052498245",,"53"
-29.877836500000001,-71.242488800000004,"1052498316",,"53"
-29.878317299999999,-71.243456800000004,"1052498400",,"53"
-29.878201300000001,-71.242505100000002,"1052498405",,"53"
-29.878093300000000,-71.243342400000003,"1052498418",,"53"
-29.874543400000000,-71.243566599999994,"1052498781",,"53"
-29.876852700000001,-71.243139600000006,"1052498932",,"53"
-29.878250699999999,-71.241934599999993,"1052499009",,"53"
-29.877680699999999,-71.242448600000003,"1052499047",,"53"
-29.875238599999999,-71.243470500000001,"1052499111",,"53"
-29.875708199999998,-71.242958900000005,"1052499114",,"53"
-29.875180600000000,-71.243859400000005,"1052499122",,"53"
-29.874849800000000,-71.243611599999994,"1052499175",,"53"
-29.879459499999999,-71.246166299999999,"1507582024",,"53"
-29.876406400000000,-71.246575000000007,"1507582044",,"53"
-29.880107599999999,-71.244062099999994,"1507582057",,"53"
-29.879166300000001,-71.244899899999993,"1507582065",,"53"
-29.878489099999999,-71.244246099999998,"1507582067",,"53"
-29.878856500000001,-71.244294100000005,"1507582070",,"53"
-29.879912099999999,-71.243043400000005,"1507582097",,"53"
-29.880774299999999,-71.244174500000000,"1507582099",,"53"
-29.879220100000001,-71.242613599999999,"1507582101",,"53"
-29.880748600000000,-71.242406099999997,"1507582103",,"53"
-29.879069500000000,-71.243913100000000,"1507582106",,"53"
-29.878783200000001,-71.244850499999998,"1507582109",,"53"
-29.878439799999999,-71.244799499999999,"1507582112",,"53"
-29.876735300000000,-71.246619600000002,"1507582129",,"53"
-29.879380900000001,-71.244374500000006,"1507582130",,"53"
-29.878126399999999,-71.244185000000002,"1507582133",,"53"
-29.879132500000001,-71.243413300000000,"1507582136",,"53"
-29.879525399999999,-71.243991300000005,"1507582138",,"53"
-29.879503100000001,-71.242789400000007,"1507582144",,"53"
-29.878344400000000,-71.247294900000000,"1507582146",,"53"
-29.868304699999999,-71.247036199999997,"3061398409",,"53"
-29.868195400000001,-71.247561300000001,"3061398429",,"53"
-29.885039400000000,-71.239817400000007,"998175933",,"53"
-29.881771400000002,-71.242171200000001,"1507653119",,"53"
-29.880617699999998,-71.241363800000002,"1507653126",,"53"
-29.881137800000001,-71.242064900000003,"1507653133",,"53"
-29.881267900000001,-71.241832400000007,"1507653147",,"53"
-29.872617600000002,-71.249274099999994,"998176466",,"53"
-29.876415000000001,-71.250601000000003,"6772815846",,"53"
-29.877981399999999,-71.244011799999996,"6182599425",,"53"
-29.897659699999998,-71.250663399999993,"3763733212",,"51"
-29.888845700000001,-71.235907299999994,"368117328",,"51"
-29.889029200000000,-71.234835099999998,"368117379",,"51"
-29.888489499999999,-71.238235799999998,"368117413",,"51"
-29.888674500000000,-71.237082099999995,"368117419",,"51"
-29.888253100000000,-71.241400600000006,"6181947530",,"51"
-29.888232400000000,-71.241521399999996,"7329287229",,"51"
-29.899544899999999,-71.246031799999997,"7329287238",,"51"
-29.899550600000001,-71.246326199999999,"7329287239",,"51"
-29.899842799999998,-71.246622500000001,"7329287240",,"51"
-29.886823199999998,-71.237185499999995,"7329287247",,"51"
-29.886914900000001,-71.237206499999999,"7329287248",,"51"
-29.886763899999998,-71.237552399999998,"7329287249",,"51"
-29.886798800000001,-71.237336499999998,"7329287250",,"51"
-29.886854499999998,-71.237571399999993,"7329287252",,"51"
-29.886890000000001,-71.237357000000003,"7329287253",,"51"
-29.886949600000001,-71.236996800000000,"7329287254",,"51"
-29.887145199999999,-71.237259300000005,"7329287255",,"51"
-29.887119899999998,-71.237408500000001,"7329287256",,"51"
-29.886856800000000,-71.236977100000004,"7329287251",,"51"
-29.899503500000002,-71.242379200000002,"989534263",,"51"
-29.898365800000001,-71.246323799999999,"989534308",traffic_signals,"51"
-29.897713700000001,-71.249360999999993,"989534368",,"51"
-29.900704699999999,-71.242129300000002,"989534521",,"51"
-29.890630900000001,-71.244013300000006,"5234825587",,"51"
-29.889890699999999,-71.244453500000006,"5234825590",,"51"
-29.890400899999999,-71.243958500000005,"5234825593",,"51"
-29.890305500000000,-71.244543600000000,"5234825595",,"51"
-29.889696099999998,-71.243790700000005,"5234825596",,"51"
-29.899523700000000,-71.244939299999999,"989534628",traffic_signals,"51"
-29.899555299999999,-71.246567499999998,"989534722",traffic_signals,"51"
-29.898464100000002,-71.244611100000000,"989534785",,"51"
-29.899612300000001,-71.248159999999999,"989534792",traffic_signals,"51"
-29.900824900000000,-71.239634800000005,"989534907",,"51"
-29.898422400000001,-71.249433999999994,"989535059",,"51"
-29.901530900000001,-71.240960299999998,"989535123",,"51"
-29.897326700000001,-71.252032799999995,"989535132",,"51"
-29.901388300000001,-71.242525099999995,"989535308",,"51"
-29.892140000000001,-71.245997399999993,"2496535727",,"51"
-29.886711500000001,-71.243633700000004,"2496535729",,"51"
-29.892060900000001,-71.246957199999997,"2496535734",,"51"
-29.892556100000000,-71.246453799999998,"2496535738",,"51"
-29.888691500000000,-71.243468800000002,"5234826428",,"51"
-29.889500399999999,-71.244316699999999,"5234826430",,"51"
-29.888171400000001,-71.242894300000003,"2496535742",,"51"
-29.886958100000001,-71.242606600000002,"2496535744",,"51"
-29.888845400000001,-71.244150700000006,"5234826433",,"51"
-29.889012399999999,-71.244192999999996,"5234826438",,"51"
-29.887538400000000,-71.244942300000005,"5234826440",,"51"
-29.888354799999998,-71.244847399999998,"5234826441",,"51"
-29.888200800000000,-71.246027699999999,"5234826442",,"51"
-29.888079900000001,-71.244088399999995,"5234826443",,"51"
-29.890872800000000,-71.244260100000005,"5234826474",,"51"
-29.900764200000001,-71.241706100000002,"989535519",,"51"
-29.900724100000001,-71.245290600000004,"989535612",traffic_signals,"51"
-29.899502200000001,-71.243449200000001,"989535845",,"51"
-29.898458500000000,-71.250765400000006,"989536055",,"51"
-29.900724600000000,-71.243832600000005,"989536116",,"51"
-29.898884100000000,-71.243274000000000,"989536206",,"51"
-29.900226199999999,-71.241150500000003,"989536294",,"51"
-29.901101799999999,-71.243936199999993,"989536304",,"51"
-29.898383599999999,-71.248004899999998,"989536385",,"51"
-29.899703700000000,-71.241839600000006,"989536585",,"51"
-29.898496399999999,-71.252160900000007,"989536767",,"51"
-29.892707200000000,-71.248631700000004,"3061195351",,"51"
-29.892359700000000,-71.247333800000007,"3061195353",,"51"
-29.892826700000001,-71.247473700000000,"3061195360",,"51"
-29.893173300000001,-71.248787800000002,"3061195361",,"51"
-29.888665199999998,-71.243009599999993,"2811503281",,"51"
-29.888385400000001,-71.242944199999997,"2811503285",,"51"
-29.900184100000001,-71.245527199999998,"6504981253",,"51"
-29.893404199999999,-71.246453200000005,"5412236065",,"51"
-29.893165799999998,-71.245435900000004,"5412236068",crossing,"51"
-29.893246999999999,-71.245238200000003,"5412236069",,"51"
-29.892969500000000,-71.245175700000004,"5412236070",,"51"
-29.893318399999998,-71.246497899999994,"5412236073",,"51"
-29.893874400000001,-71.248549299999993,"5412236075",,"51"
-29.893951000000001,-71.248526299999995,"5412236082",,"51"
-29.893056600000001,-71.245428399999994,"5412236086",crossing,"51"
-29.891381400000000,-71.245707100000004,"5412236108",,"51"
-29.891335900000001,-71.245834700000003,"5412236111",,"51"
-29.891398299999999,-71.245752800000005,"5412236116",,"51"
-29.891297999999999,-71.245693000000003,"5412236117",,"51"
-29.891485700000000,-71.245895800000000,"5412236123",,"51"
-29.885140199999999,-71.238704200000001,"1052390119",,"51"
-29.891401200000001,-71.245056199999993,"7392277451",,"51"
-29.891080800000001,-71.244224299999999,"7392277456",,"51"
-29.887573600000000,-71.242921400000000,"6211131370",,"51"
-29.887431700000000,-71.242720500000004,"6211131371",,"51"
-29.887861999999998,-71.243906499999994,"6211131373",,"51"
-29.887981900000000,-71.243931799999999,"6211131375",,"51"
-29.887443500000000,-71.243371600000003,"6211131379",,"51"
-29.887886800000000,-71.243768399999993,"6211131381",,"51"
-29.892475900000001,-71.247192100000007,"6256744583",,"51"
-29.892545100000000,-71.247506099999995,"6256744584",,"51"
-29.887232500000000,-71.242995899999997,"6211132285",,"51"
-29.887969399999999,-71.243155700000003,"6211132286",,"51"
-29.888127200000000,-71.243191199999998,"6211132289",,"51"
-29.887693100000000,-71.243870900000005,"6211132288",,"51"
-29.892659699999999,-71.247339699999998,"6256745685",,"51"
-29.892645699999999,-71.247328400000001,"6256745686",,"51"
-29.892744799999999,-71.247170400000002,"6256745687",,"51"
-29.892605100000001,-71.247418999999994,"6256745688",,"51"
-29.892726400000001,-71.247393299999999,"6256745693",,"51"
-29.892690300000002,-71.247257399999995,"6256745698",,"51"
-29.892593500000000,-71.247286599999995,"6256745703",,"51"
-29.892445299999999,-71.247413399999999,"6256745704",,"51"
-29.892602499999999,-71.247344499999997,"6256745709",,"51"
-29.892623700000001,-71.247310799999994,"6256745710",,"51"
-29.892616400000001,-71.247402699999995,"6256745713",,"51"
-29.892199099999999,-71.246429699999993,"6256745723",,"51"
-29.892289900000002,-71.246506299999993,"6256745728",,"51"
-29.892129199999999,-71.246658100000005,"6256745736",,"51"
-29.892144600000002,-71.246859700000002,"6256745742",,"51"
-29.892017100000000,-71.246686199999999,"6256745745",,"51"
-29.892107899999999,-71.246635499999996,"6256745747",,"51"
-29.892263600000000,-71.246424099999999,"6256745748",,"51"
-29.892095300000001,-71.246247699999998,"6256745752",,"51"
-29.892475000000001,-71.246525199999994,"6256745753",,"51"
-29.892291600000000,-71.246464300000000,"6256745756",,"51"
-29.892530600000001,-71.246369200000004,"6256745761",,"51"
-29.892431299999998,-71.248334099999994,"6256745771",,"51"
-29.892505100000001,-71.248267799999994,"6256745777",,"51"
-29.890135600000001,-71.237710399999997,"7267900833",,"51"
-29.890289400000000,-71.237738899999997,"7267900834",,"51"
-29.892652600000002,-71.240709300000006,"7706467810",,"51"
-29.896413800000001,-71.241978000000003,"7706467850",,"51"
-29.892685799999999,-71.248624500000005,"6256746000",,"51"
-29.892650900000000,-71.248414900000000,"6256746004",,"51"
-29.900523600000000,-71.240578400000004,"7706468109",,"51"
-29.900040000000001,-71.239535399999994,"7706468113",,"51"
-29.891152300000002,-71.238461500000000,"2812372370",,"51"
-29.891419700000000,-71.238509699999994,"2812372374",,"51"
-29.886491599999999,-71.236630000000005,"1507551297",,"51"
-29.887285400000000,-71.237956100000005,"1507551303",,"51"
-29.887477700000002,-71.236833200000007,"1507551305",,"51"
-29.886314500000001,-71.237735099999995,"1507551312",,"51"
-29.899864300000001,-71.246322199999994,"5393181541",,"51"
-29.899839199999999,-71.246092500000003,"5268860180",,"51"
-29.887090000000001,-71.237585300000006,"5827423664",,"51"
-29.887187800000000,-71.237011300000006,"5827423683",,"51"
-29.886693600000001,-71.236904699999997,"5827425102",,"51"
-29.886666399999999,-71.236968399999995,"5827425110",,"51"
-29.887036800000001,-71.237894400000002,"5827425121",,"51"
-29.887239099999999,-71.237654699999993,"5827425127",,"51"
-29.887211300000001,-71.237052500000004,"5827425128",,"51"
-29.887347800000001,-71.237083600000005,"5827425129",,"51"
-29.887052400000002,-71.237612799999994,"5827425145",,"51"
-29.886749999999999,-71.243486599999997,"2817030783",,"51"
-29.886790800000000,-71.243320800000006,"2817030786",,"51"
-29.887638899999999,-71.240812000000005,"1507557396",,"51"
-29.885940600000001,-71.242368999999997,"1507557415",,"51"
-29.886120600000002,-71.241206300000002,"1507557418",,"51"
-29.886195900000001,-71.240731600000004,"1507557420",,"51"
-29.885708099999999,-71.243596900000000,"1507557429",,"51"
-29.886310900000002,-71.242454300000006,"1507557433",,"51"
-29.897838700000001,-71.249373899999995,"5268865364",,"51"
-29.890595200000000,-71.238983300000001,"7389872693",,"51"
-29.891099400000002,-71.239063700000003,"7389872694",,"51"
-29.891129599999999,-71.239243500000001,"7389872695",,"51"
-29.890599200000000,-71.239157899999995,"7389872696",,"51"
-29.890604000000000,-71.239374900000001,"7389872697",,"51"
-29.890586700000000,-71.238607000000002,"7389872698",,"51"
-29.889806900000000,-71.238439200000002,"7389872753",,"51"
-29.889813400000001,-71.237837999999996,"7389872754",,"51"
-29.890052900000001,-71.237837999999996,"7389872755",,"51"
-29.889327399999999,-71.238154499999993,"7389872758",,"51"
-29.888493700000001,-71.240368599999996,"6949799053",,"51"
-29.889185900000001,-71.239521900000000,"6949799057",,"51"
-29.889748000000001,-71.239243299999998,"6949799059",,"51"
-29.889745399999999,-71.238871700000004,"6949799060",,"51"
-29.889744600000000,-71.238755100000006,"6949799061",,"51"
-29.889750599999999,-71.239608000000004,"6949799062",,"51"
-29.889084400000002,-71.238738499999997,"6949799063",,"51"
-29.889119000000001,-71.238653700000000,"6949799064",,"51"
-29.890151500000002,-71.239669199999994,"6949799066",,"51"
-29.890297499999999,-71.239657399999999,"6949799067",,"51"
-29.890181299999998,-71.241471399999995,"6949799068",,"51"
-29.889223200000000,-71.238296099999999,"6949799069",,"51"
-29.887127400000001,-71.243772100000001,"1507558690",,"51"
-29.886721999999999,-71.244251100000000,"1052411795",,"51"
-29.886574299999999,-71.244813300000004,"1052411819",,"51"
-29.885928600000000,-71.240000600000002,"1052411870",,"51"
-29.886058899999998,-71.243416499999995,"1052411866",,"51"
-29.886912700000000,-71.240219800000006,"1052411900",,"51"
-29.888089000000001,-71.240493299999997,"1052411937",,"51"
-29.886941300000000,-71.244336899999993,"1052411966",,"51"
-29.886112300000001,-71.238886300000004,"1052412000",,"51"
-29.886447600000000,-71.243545900000001,"1052412006",,"51"
-29.888278799999998,-71.239366599999997,"1052412021",,"51"
-29.887374900000001,-71.243854499999998,"1052412028",,"51"
-29.887091600000002,-71.239097500000000,"1052412077",,"51"
-29.887832400000001,-71.246050299999993,"1052412188",,"51"
-29.886842600000001,-71.243677399999996,"1052412200",,"51"
-29.886320699999999,-71.243990999999994,"1052412261",,"51"
-29.885408500000000,-71.238724199999993,"1052412264",,"51"
-29.886879600000000,-71.244916799999999,"1052412275",,"51"
-29.887211099999998,-71.245028899999994,"1052412450",,"51"
-29.886199999999999,-71.244445499999998,"1052412466",,"51"
-29.886955300000000,-71.244615800000005,"1052412718",,"51"
-29.900145699999999,-71.240412599999999,"2820969158",,"51"
-29.900456500000001,-71.240745300000000,"2820969174",,"51"
-29.902632900000000,-71.238300699999996,"6152427276",,"51"
-29.902713500000001,-71.238109899999998,"6152427281",,"51"
-29.902792800000000,-71.237922299999994,"6152427283",,"51"
-29.889866999999999,-71.247717499999993,"2496502279",,"51"
-29.893696599999998,-71.248591800000000,"5419540065",,"51"
-29.893805799999999,-71.249034899999998,"5419540066",,"51"
-29.893425199999999,-71.249177200000005,"5419540067",,"51"
-29.893314000000000,-71.248735100000005,"5419540070",,"51"
-29.893619000000001,-71.249604099999999,"5419540069",,"51"
-29.893108000000002,-71.247973799999997,"5419540071",,"51"
-29.893184099999999,-71.248255099999994,"5419540072",,"51"
-29.893628199999998,-71.248085300000000,"5419540073",,"51"
-29.893513299999999,-71.247636400000005,"5419540076",,"51"
-29.892965900000000,-71.247424499999994,"5419540077",,"51"
-29.892930900000000,-71.247292400000006,"5419540078",,"51"
-29.892869999999998,-71.246787900000001,"5419540080",,"51"
-29.892854199999999,-71.247002199999997,"5419540074",,"51"
-29.893329999999999,-71.247132300000004,"5419540079",,"51"
-29.892195099999999,-71.245095500000005,"5419540089",,"51"
-29.892863699999999,-71.246113699999995,"5419540090",,"51"
-29.892421299999999,-71.245755799999998,"5419540091",,"51"
-29.891929699999999,-71.245966999999993,"5419540092",,"51"
-29.892071999999999,-71.245629199999996,"5419540096",,"51"
-29.892371300000001,-71.245184899999998,"5419540097",,"51"
-29.892020299999999,-71.244939900000006,"5419540098",,"51"
-29.891606500000002,-71.244912499999998,"5419540095",,"51"
-29.891492700000001,-71.245682500000001,"5419540099",,"51"
-29.889917900000000,-71.243297600000005,"5419540104",,"51"
-29.890133200000001,-71.241806499999996,"5419540105",,"51"
-29.889755699999998,-71.243258999999995,"5419540111",,"51"
-29.890252900000000,-71.241024400000001,"5419540112",,"51"
-29.889980300000001,-71.241776799999997,"5419540116",,"51"
-29.890552599999999,-71.240127500000000,"5419540115",,"51"
-29.888492899999999,-71.240443700000000,"5419540118",,"51"
-29.888452000000001,-71.240618100000006,"5419540119",,"51"
-29.889678799999999,-71.240856600000001,"5419540120",,"51"
-29.890058600000000,-71.241249900000000,"5419540123",,"51"
-29.888748000000000,-71.241233300000005,"5419540124",,"51"
-29.888838499999999,-71.240692400000000,"5419540125",,"51"
-29.889086299999999,-71.241343000000001,"5419540126",,"51"
-29.889546400000000,-71.241671999999994,"5419540128",,"51"
-29.889185200000000,-71.240760399999999,"5419540127",,"51"
-29.889120500000001,-71.241141900000002,"5419540129",,"51"
-29.889421200000001,-71.241212899999994,"5419540130",,"51"
-29.890290100000001,-71.240553700000007,"5419540135",,"51"
-29.890153800000000,-71.240533600000006,"5419540136",,"51"
-29.888557599999999,-71.240216899999993,"5419540137",,"51"
-29.888638700000001,-71.239716900000005,"5419540138",,"51"
-29.888618800000000,-71.239843100000002,"5419540139",,"51"
-29.889730100000001,-71.240437400000005,"5419540141",,"51"
-29.889017599999999,-71.238352000000006,"5419540142",,"51"
-29.890721299999999,-71.237352299999998,"5419540145",,"51"
-29.890034499999999,-71.237468699999994,"5419540146",,"51"
-29.889128599999999,-71.238151700000003,"5419540144",,"51"
-29.889111000000000,-71.237175899999997,"5419540147",,"51"
-29.892486800000000,-71.249363799999998,"5368357481",,"51"
-29.897808300000001,-71.252085500000007,"991536550",,"51"
-29.898367900000000,-71.247473299999996,"991536848",,"51"
-29.902072900000000,-71.239625700000005,"991536935",,"51"
-29.900605299999999,-71.240614199999996,"991537388",,"51"
-29.898473899999999,-71.251697399999998,"991537588",,"51"
-29.899231900000000,-71.248114400000006,"7392441006",,"51"
-29.899513500000001,-71.248297199999996,"7392441007",,"51"
-29.899265900000000,-71.248271799999998,"7392441008",,"51"
-29.899249600000001,-71.248438100000001,"7392441009",,"51"
-29.886558600000001,-71.242510499999995,"1556136002",,"51"
-29.886722500000001,-71.241346500000006,"1556136018",,"51"
-29.887869400000000,-71.241606099999998,"1556136021",,"51"
-29.892599600000000,-71.249404100000007,"5373804870",,"51"
-29.900188900000000,-71.245133999999993,"5380490057",,"51"
-29.900196600000001,-71.245871600000001,"5380490058",,"51"
-29.900209199999999,-71.245739700000001,"5380490059",,"51"
-29.900594999999999,-71.245625399999994,"5380490060",,"51"
-29.899653099999998,-71.245400399999994,"5380490061",,"51"
-29.900182500000000,-71.245661999999996,"5380490063",,"51"
-29.900185199999999,-71.245434900000006,"5380490066",,"51"
-29.885735799999999,-71.241129299999997,"1027392973",,"51"
-29.887843400000001,-71.234570000000005,"1027392976",,"51"
-29.886668400000001,-71.235481300000004,"1027393096",,"51"
-29.887664300000001,-71.235681299999996,"1027393107",,"51"
-29.887611100000001,-71.242763600000004,"1027393119",traffic_signals,"51"
-29.886847499999998,-71.234359499999997,"1027393141",,"51"
-29.885568500000002,-71.242277500000000,"1027393195",,"51"
-29.888012199999999,-71.240907800000002,"311677582",,"51"
-29.887228700000001,-71.236780899999999,"2811486811",,"51"
-29.886727000000000,-71.236672700000000,"2811486818",,"51"
-29.899693200000002,-71.246293699999995,"5444134233",,"51"
-29.899683599999999,-71.246325499999998,"5444134236",,"51"
-29.899693299999999,-71.246345500000004,"5444134238",,"51"
-29.899720700000000,-71.246353200000001,"5444134241",,"51"
-29.899743300000001,-71.246320400000002,"5444134245",,"51"
-29.899730699999999,-71.246291299999996,"5444134248",,"51"
-29.896904899999999,-71.252259600000002,"2497767667",,"51"
-29.888695100000000,-71.246840100000000,"2496522841",,"51"
-29.890864600000000,-71.245380800000007,"2496522843",,"51"
-29.891771100000000,-71.245944100000003,"2496522844",,"51"
-29.891282900000000,-71.248408900000001,"2496522845",,"51"
-29.891540700000000,-71.244184599999997,"2496522846",,"51"
-29.891173200000001,-71.246657799999994,"2496522847",,"51"
-29.891359000000001,-71.248025999999996,"2496522850",,"51"
-29.891270100000000,-71.245784799999996,"2496522853",,"51"
-29.890991600000000,-71.247625200000002,"2496522855",,"51"
-29.889547300000000,-71.243882799999994,"2496522856",,"51"
-29.890618300000000,-71.247332700000001,"2496522858",,"51"
-29.892426900000000,-71.247250399999999,"2496522860",,"51"
-29.889537399999998,-71.246577200000004,"2496522862",,"51"
-29.889514500000001,-71.243682500000006,"2496522863",,"51"
-29.889465500000000,-71.244638800000004,"2496522864",,"51"
-29.889496800000000,-71.247084099999995,"2496522865",,"51"
-29.888389900000000,-71.245780600000003,"2496522868",,"51"
-29.891625300000001,-71.248690999999994,"2496522870",,"51"
-29.888320199999999,-71.246172200000004,"2496522875",,"51"
-29.889221500000001,-71.246893400000005,"2496522877",,"51"
-29.888436400000000,-71.245308499999993,"2496522879",,"51"
-29.891976900000000,-71.246911299999994,"2496522880",,"51"
-29.889842500000000,-71.244785800000002,"2496522882",,"51"
-29.889346000000000,-71.245743399999995,"2496522884",,"51"
-29.891591399999999,-71.246769200000003,"2496522887",,"51"
-29.889273899999999,-71.246409600000007,"2496522891",,"51"
-29.892683900000002,-71.246944400000004,"2496522893",,"51"
-29.891631199999999,-71.244278399999999,"2496522900",,"51"
-29.889589300000001,-71.243225199999998,"2496522904",,"51"
-29.889659600000002,-71.246655000000004,"2496522911",,"51"
-29.890896800000000,-71.248130200000006,"2496522913",,"51"
-29.889413800000000,-71.245116800000005,"2496522918",,"51"
-29.889789900000000,-71.245485500000001,"2496522917",,"51"
